Driver_ID,length,Age,Gender,City,Education_Level,Income_total,Income_avg,Income_max,Income_min,Dateofjoining_year,Dateofjoining_month,Joining_Designation,Grade_max,Grade_min,Grade_first,Grade_last,Total_Business_Value_sum,Total_Business_Value_avg,Total_Business_Value_min,Total_Business_Value_max,Quarterly_Rating_max,Quarterly_Rating_min,Quarterly_Rating_first,Quarterly_Rating_last,Driver_Churn
2379,6,28.0,0.0,15,2,333276,55546.0,55546,55546,2020,4,3,3,3,3,3,1973220,328870.0,0,1347890,4,1,1,2,1
2380,3,27.0,1.0,6,1,410880,136960.0,136960,136960,2017,11,1,5,5,5,5,3130130,1043376.6666666666,0,2250000,2,1,2,2,1
2381,15,48.0,0.0,19,1,1156710,77114.0,77114,77114,2017,12,1,2,2,2,2,16489530,1099302.0,156150,3522700,4,2,2,3,0
2382,13,41.0,1.0,10,2,1011205,77785.0,77785,77785,2019,11,4,4,4,4,4,14263080,1097160.0,0,5250000,2,1,2,2,0
2384,3,36.0,1.0,25,2,131292,43764.0,43764,43764,2018,8,1,1,1,1,1,567680,189226.66666666666,0,466140,2,1,2,2,1
2385,5,40.0,1.0,17,2,286125,57225.0,57225,57225,2018,10,2,2,2,2,2,1160890,232178.0,0,869880,2,1,2,1,1
2386,9,27.0,0.0,21,0,438723,48747.0,48747,48747,2020,4,1,1,1,1,1,5303160,589240.0,0,1935530,4,1,4,4,0
2387,4,32.0,0.0,26,1,261192,65298.0,65298,65298,2017,6,1,2,2,2,2,613790,153447.5,-875750,907300,1,1,1,1,1
2388,4,28.0,1.0,9,0,59280,14820.0,14820,14820,2020,7,1,1,1,1,1,1039460,259865.0,0,440760,2,1,2,2,0
2390,19,46.0,0.0,28,0,904331,47596.36842105263,51383,46244,2018,5,1,2,1,1,1,16077800,846200.0,0,3757770,4,1,4,4,0
2391,5,29.0,0.0,26,0,201830,40366.0,40366,40366,2019,9,2,2,2,2,2,1380570,276114.0,0,543010,2,1,1,2,0
2392,5,32.0,1.0,29,2,217055,43411.0,43411,43411,2019,8,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
2393,3,30.0,1.0,27,0,261030,87010.0,87010,87010,2020,8,3,3,3,3,3,0,0.0,0,0,1,1,1,1,1
2394,9,43.0,0.0,24,2,689058,76562.0,76562,76562,2018,9,2,3,3,3,3,3665030,407225.55555555556,0,1508290,3,2,2,2,1
2395,2,36.0,0.0,20,1,159304,79652.0,79652,79652,2020,10,2,2,2,2,2,0,0.0,0,0,1,1,1,1,0
2396,5,34.0,0.0,26,2,268750,53750.0,53750,53750,2020,6,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
2397,1,38.0,1.0,8,0,47818,47818.0,47818,47818,2020,5,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
2398,17,38.0,0.0,10,2,1611753,94809.0,94809,94809,2019,6,2,4,4,4,4,13561340,797725.8823529412,0,2838630,2,1,2,2,0
2399,18,29.0,1.0,23,2,1211868,67326.0,67326,67326,2018,7,1,1,1,1,1,8775210,487511.6666666667,0,1320680,3,2,3,2,0
2400,10,35.0,0.0,18,2,536430,53643.0,53643,53643,2015,8,1,1,1,1,1,2354140,235414.0,0,850090,3,1,1,2,1
2402,6,29.0,0.0,27,2,174900,29150.0,29150,29150,2020,7,3,3,3,3,3,939200,156533.33333333334,0,500000,1,1,1,1,1
2403,7,35.0,0.0,25,0,447216,63888.0,63888,63888,2018,5,2,2,2,2,2,4251600,607371.4285714285,0,2036530,3,2,3,2,1
2404,5,25.0,0.0,17,1,118555,23711.0,23711,23711,2019,12,1,1,1,1,1,689960,137992.0,0,344990,1,1,1,1,0
2405,10,36.0,0.0,7,2,1677580,167758.0,167758,167758,2019,1,5,5,5,5,5,0,0.0,0,0,1,1,1,1,1
2406,4,33.0,1.0,18,0,124388,31097.0,31097,31097,2019,2,1,1,1,1,1,116420,29105.0,0,116420,1,1,1,1,1
2407,18,37.0,1.0,8,2,1221595,67866.38888888889,74945,67450,2018,10,1,2,1,1,1,25858230,1436568.3333333333,0,5820960,4,3,4,3,0
2408,11,42.0,0.0,4,0,1457555,132505.0,132505,132505,2016,5,1,4,4,4,4,18455240,1677749.0909090908,569230,4582090,3,1,1,3,1
2409,9,27.0,0.0,20,0,150084,16676.0,16676,16676,2018,5,1,1,1,1,1,1877880,208653.33333333334,-99940,989090,2,1,1,1,1
2410,4,38.0,0.0,20,0,453024,113256.0,113256,113256,2019,8,4,4,4,4,4,0,0.0,0,0,1,1,1,1,1
2411,2,34.0,1.0,25,2,126642,63321.0,63321,63321,2020,11,2,2,2,2,2,0,0.0,0,0,1,1,1,1,0
2412,2,35.0,1.0,14,1,155696,77848.0,77848,77848,2019,6,3,3,3,3,3,-134880,-67440.0,-134880,0,1,1,1,1,1
2413,19,44.0,1.0,6,2,2083388,109652.0,109652,109652,2015,11,1,3,3,3,3,8900000,468421.05263157893,0,1253800,3,1,2,3,1
2414,4,31.0,0.0,15,1,70592,17648.0,17648,17648,2020,5,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
2415,1,39.0,0.0,10,1,112317,112317.0,112317,112317,2019,11,3,3,3,3,3,348680,348680.0,348680,348680,1,1,1,1,1
2416,11,33.0,0.0,24,2,686180,62380.0,62380,62380,2018,5,2,2,2,2,2,1793110,163010.0,0,366420,2,1,2,1,1
2417,14,26.0,0.0,28,2,1034586,73899.0,73899,73899,2019,10,2,2,2,2,2,2423110,173079.2857142857,0,652470,2,1,1,2,0
2418,3,35.0,1.0,12,1,232839,77613.0,77613,77613,2020,9,3,3,3,3,3,0,0.0,0,0,1,1,1,1,0
2419,1,25.0,1.0,18,2,27993,27993.0,27993,27993,2018,11,1,1,1,1,1,100950,100950.0,100950,100950,1,1,1,1,0
2420,20,31.0,0.0,5,2,3390980,169549.0,169549,169549,2015,7,2,5,5,5,5,39159930,1957996.5,122450,9068650,4,1,4,3,0
2421,5,38.0,0.0,28,1,291375,58275.0,58275,58275,2016,1,1,1,1,1,1,1420770,284154.0,0,908620,2,1,2,2,1
2422,22,48.0,0.0,4,1,2453154,111507.0,111507,111507,2014,8,2,4,4,4,4,35401600,1609163.6363636365,-500000,5190000,4,2,2,2,0
2423,3,36.0,1.0,18,0,162177,54059.0,54059,54059,2020,8,3,3,3,3,3,1160900,386966.6666666667,0,1000100,2,1,2,1,0
2425,1,30.0,0.0,21,1,28890,28890.0,28890,28890,2020,7,3,3,3,3,3,0,0.0,0,0,1,1,1,1,1
2426,3,34.0,1.0,25,2,246927,82309.0,82309,82309,2020,9,2,2,2,2,2,1147570,382523.3333333333,0,801610,2,2,2,2,0
2427,1,33.0,1.0,15,2,40281,40281.0,40281,40281,2018,12,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
2428,1,36.0,0.0,17,2,39195,39195.0,39195,39195,2020,11,1,1,1,1,1,0,0.0,0,0,1,1,1,1,0
2429,3,27.0,0.0,21,0,36192,12064.0,12064,12064,2019,11,1,1,1,1,1,0,0.0,0,0,1,1,1,1,0
2430,4,27.0,0.0,27,0,233036,58259.0,58259,58259,2020,4,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
2431,1,37.0,1.0,17,0,46832,46832.0,46832,46832,2018,10,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
2432,6,53.0,1.0,1,1,337128,56188.0,56188,56188,2015,10,1,3,3,3,3,4006540,667756.6666666666,0,2178050,2,2,2,2,1
2433,2,30.0,0.0,29,2,74428,37214.0,37214,37214,2020,3,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
2435,2,29.0,1.0,13,0,26444,13222.0,13222,13222,2020,1,1,1,1,1,1,0,0.0,0,0,1,1,1,1,0
2436,6,33.0,0.0,4,2,603360,100560.0,100560,100560,2020,7,3,3,3,3,3,2077720,346286.6666666667,0,2077720,3,1,1,3,1
2438,2,31.0,1.0,18,1,48858,24429.0,24429,24429,2018,1,1,1,1,1,1,500000,250000.0,0,500000,2,2,2,2,1
2439,4,28.0,0.0,16,2,145492,36373.0,36373,36373,2020,7,2,2,2,2,2,0,0.0,-852000,852000,2,1,2,1,0
2440,2,35.0,0.0,9,2,103538,51769.0,51769,51769,2020,9,2,2,2,2,2,382830,191415.0,0,382830,2,1,1,2,0
2441,3,33.0,1.0,5,2,154851,51617.0,51617,51617,2019,9,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
2442,13,37.0,0.0,29,2,824512,63424.0,63424,63424,2019,10,3,3,3,3,3,3232040,248618.46153846153,-191040,1576780,2,1,2,1,1
2443,8,26.0,0.0,25,0,353352,44169.0,44169,44169,2017,11,1,2,2,2,2,1756240,219530.0,0,548200,2,1,1,2,1
2445,7,37.0,0.0,21,1,633444,90492.0,90492,90492,2018,6,3,3,3,3,3,1454400,207771.42857142858,0,800000,3,1,1,1,1
2446,4,30.0,1.0,29,0,236440,59110.0,59110,59110,2020,5,2,2,2,2,2,4621280,1155320.0,715950,1623370,4,4,4,4,0
2447,1,23.0,0.0,10,2,71138,71138.0,71138,71138,2020,7,2,2,2,2,2,0,0.0,0,0,1,1,1,1,0
2448,7,33.0,0.0,18,1,635138,90734.0,90734,90734,2019,5,3,3,3,3,3,1835260,262180.0,0,1017150,2,1,2,2,1
2449,4,37.0,1.0,22,0,72096,18024.0,18024,18024,2020,5,2,2,2,2,2,2516260,629065.0,154560,1000000,3,2,3,3,0
2451,11,24.0,0.0,21,0,258621,23511.0,23511,23511,2018,1,1,1,1,1,1,5419070,492642.7272727273,0,1976730,4,1,2,2,1
2453,13,40.0,1.0,12,1,1196403,92031.0,92031,92031,2019,11,3,3,3,3,3,6936460,533573.8461538461,0,1875670,2,1,2,2,0
2454,20,40.0,0.0,9,2,753280,37664.0,37664,37664,2016,1,1,1,1,1,1,14029400,701470.0,-242830,2467260,4,1,4,2,0
2455,14,25.0,0.0,28,1,1395674,99691.0,99691,99691,2017,6,1,4,4,4,4,16305930,1164709.2857142857,-2910060,7403200,4,1,1,1,1
2457,6,42.0,0.0,24,0,351462,58577.0,58577,58577,2018,9,2,2,2,2,2,1292210,215368.33333333334,0,355270,3,1,2,1,1
2458,3,38.0,0.0,21,1,100029,33343.0,33343,33343,2018,8,1,1,1,1,1,685180,228393.33333333334,0,585040,2,1,2,1,1
2459,3,32.0,1.0,9,2,257493,85831.0,85831,85831,2019,12,2,2,2,2,2,269890,89963.33333333333,0,157050,1,1,1,1,1
2460,5,26.0,1.0,12,2,180955,36191.0,36191,36191,2020,5,1,1,1,1,1,150000,30000.0,0,150000,1,1,1,1,1
2461,2,30.0,0.0,2,0,85102,42551.0,42551,42551,2019,12,2,2,2,2,2,0,0.0,0,0,1,1,1,1,0
2464,7,30.0,0.0,15,2,366597,52371.0,52371,52371,2020,5,1,1,1,1,1,2541690,363098.5714285714,0,746210,3,1,1,3,0
2465,3,34.0,0.0,20,0,57549,19183.0,19183,19183,2019,5,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
2467,4,29.0,1.0,1,0,252728,63182.0,63182,63182,2020,1,3,3,3,3,3,0,0.0,0,0,1,1,1,1,1
2468,1,33.0,0.0,14,1,99858,99858.0,99858,99858,2020,4,2,2,2,2,2,1806360,1806360.0,1806360,1806360,3,3,3,3,0
2469,2,31.0,1.0,24,2,90730,45365.0,45365,45365,2020,11,3,3,3,3,3,0,0.0,0,0,1,1,1,1,0
2470,17,32.0,0.0,27,1,947291,55723.0,55723,55723,2018,2,1,1,1,1,1,5716980,336292.9411764706,0,850070,4,1,4,4,1
2471,2,27.0,0.0,24,0,110688,55344.0,55344,55344,2020,4,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
2472,3,34.0,0.0,25,2,110046,36682.0,36682,36682,2018,10,1,1,1,1,1,131020,43673.333333333336,0,131020,1,1,1,1,0
2473,15,40.0,1.0,6,1,464505,30967.0,30967,30967,2019,6,1,1,1,1,1,5403370,360224.6666666667,0,950570,3,1,3,1,0
2474,1,34.0,0.0,10,1,44188,44188.0,44188,44188,2020,6,1,1,1,1,1,0,0.0,0,0,1,1,1,1,0
2475,6,35.0,0.0,12,2,597090,99515.0,99515,99515,2019,11,3,3,3,3,3,4653730,775621.6666666666,0,2750000,3,2,3,2,1
2476,5,34.0,0.0,19,1,446345,89269.0,89269,89269,2020,3,3,3,3,3,3,250000,50000.0,0,250000,1,1,1,1,1
2478,12,26.0,1.0,2,2,819528,68294.0,68294,68294,2018,6,1,1,1,1,1,3942240,328520.0,0,591450,3,1,2,2,1
2480,8,29.0,1.0,24,0,148304,18538.0,18538,18538,2019,11,1,1,1,1,1,2362490,295311.25,0,1247090,4,1,4,2,0
2481,4,45.0,1.0,2,2,176164,44041.0,44041,44041,2018,2,1,1,1,1,1,699470,174867.5,0,453050,2,1,2,1,0
2482,2,36.0,0.0,16,0,94502,47251.0,47251,47251,2020,4,3,3,3,3,3,0,0.0,0,0,1,1,1,1,1
2483,7,37.0,0.0,4,2,456939,65277.0,65277,65277,2020,4,2,2,2,2,2,4786710,683815.7142857143,0,1647560,4,2,2,3,0
2484,7,36.0,0.0,2,1,410382,58626.0,58626,58626,2019,10,3,3,3,3,3,502040,71720.0,0,350000,2,1,1,1,1
2485,12,41.0,0.0,13,2,619392,51616.0,51616,51616,2018,6,1,1,1,1,1,2101940,175161.66666666666,0,450010,3,1,3,3,1
2486,9,36.0,1.0,6,2,669240,74360.0,74360,74360,2019,12,2,2,2,2,2,11231750,1247972.2222222222,0,5112520,4,1,3,1,0
2487,18,37.0,1.0,29,2,2565774,142543.0,142543,142543,2013,10,1,4,4,4,4,25249810,1402767.2222222222,204640,5895140,3,2,3,2,0
2488,10,28.0,0.0,14,0,659580,65958.0,65958,65958,2018,7,1,2,2,2,2,17386610,1738661.0,0,10208070,4,1,4,4,1
2489,6,36.0,1.0,23,1,244650,40775.0,40775,40775,2017,2,1,1,1,1,1,985740,164290.0,0,680330,4,1,4,2,1
2490,5,25.0,1.0,25,1,145260,29052.0,29052,29052,2019,11,1,1,1,1,1,2172260,434452.0,0,1414310,3,1,3,1,1
2491,2,25.0,0.0,20,2,124484,62242.0,62242,62242,2019,12,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
2492,16,36.0,1.0,28,2,954304,59644.0,59644,59644,2017,11,1,2,2,2,2,14802560,925160.0,0,3508950,4,2,3,2,1
2493,14,51.0,1.0,19,2,560182,40013.0,40013,40013,2016,5,1,2,2,2,2,12708940,907781.4285714285,-12440,3468070,4,1,1,4,1
2494,19,47.0,0.0,27,0,926193,48747.0,48747,48747,2018,5,1,1,1,1,1,14541920,765364.2105263158,150570,5833110,4,3,4,3,0
2495,12,33.0,1.0,3,0,302736,25228.0,25228,25228,2018,11,1,1,1,1,1,3854040,321170.0,-400000,1018940,3,1,1,2,1
2496,8,23.0,0.0,28,2,305352,38169.0,38169,38169,2020,1,1,1,1,1,1,4515770,564471.25,0,1038800,4,1,1,4,0
2497,4,38.0,1.0,4,0,208368,52092.0,52092,52092,2020,6,3,3,3,3,3,664780,166195.0,0,331850,2,2,2,2,0
2498,5,30.0,0.0,22,0,75260,15052.0,15052,15052,2020,7,1,1,1,1,1,1622570,324514.0,0,534630,2,2,2,2,0
2499,3,27.0,0.0,17,1,226374,75458.0,75458,75458,2019,7,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
2500,3,32.0,0.0,8,1,199608,66536.0,66536,66536,2020,9,3,3,3,3,3,0,0.0,0,0,1,1,1,1,0
2501,5,31.0,1.0,7,0,151060,30212.0,30212,30212,2019,8,1,1,1,1,1,1100000,220000.0,0,500000,2,1,1,2,0
2502,5,31.0,1.0,20,0,455100,91020.0,91020,91020,2019,9,3,3,3,3,3,0,0.0,0,0,1,1,1,1,1
2503,2,35.0,1.0,13,0,143522,71761.0,71761,71761,2019,6,3,3,3,3,3,0,0.0,0,0,1,1,1,1,1
2504,5,32.0,1.0,20,2,351975,70395.0,70395,70395,2020,5,3,3,3,3,3,0,0.0,0,0,1,1,1,1,1
2505,22,42.0,0.0,12,1,1051798,47809.0,47809,47809,2018,8,1,1,1,1,1,23171060,1053230.0,0,6431650,4,2,3,4,0
2506,8,33.0,0.0,15,1,145384,18173.0,18173,18173,2019,11,1,1,1,1,1,899440,112430.0,0,298010,1,1,1,1,1
2507,3,26.0,0.0,23,2,178608,59536.0,59536,59536,2019,11,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
2508,5,37.0,0.0,11,2,321270,64254.0,64254,64254,2018,5,1,2,2,2,2,2547580,509516.0,0,1574850,2,1,1,1,1
2509,4,38.0,1.0,28,1,475092,118773.0,118773,118773,2020,6,3,3,3,3,3,1374790,343697.5,0,822390,2,1,1,2,1
2510,6,41.0,0.0,1,2,784512,130752.0,130752,130752,2014,5,2,4,4,4,4,1644890,274148.3333333333,-80000,898280,2,1,1,1,1
2511,6,23.0,1.0,6,1,263256,43876.0,43876,43876,2020,6,1,1,1,1,1,2636210,439368.3333333333,0,1230480,4,1,4,1,0
2513,7,28.0,0.0,10,0,879032,125576.0,125576,125576,2016,5,1,3,3,3,3,7323710,1046244.2857142857,201600,1935820,4,2,2,2,0
2514,3,31.0,0.0,16,2,99507,33169.0,33169,33169,2019,10,2,2,2,2,2,142320,47440.0,0,142320,1,1,1,1,1
2515,2,40.0,0.0,5,2,75334,37667.0,37667,37667,2020,11,2,2,2,2,2,0,0.0,0,0,1,1,1,1,0
2516,4,46.0,0.0,15,2,460608,115152.0,115152,115152,2019,6,4,4,4,4,4,1052540,263135.0,0,700000,1,1,1,1,1
2517,18,33.0,1.0,26,1,1498248,83236.0,83236,83236,2015,5,2,4,4,4,4,25930110,1440561.6666666667,0,6530520,3,1,3,2,0
2518,3,38.0,1.0,13,1,201147,67049.0,67049,67049,2013,10,1,3,3,3,3,1308180,436060.0,0,791030,1,1,1,1,1
2520,5,31.0,0.0,18,0,172780,34556.0,34556,34556,2015,8,2,2,2,2,2,1386740,277348.0,0,575610,2,1,2,1,1
2521,1,26.0,0.0,24,0,30558,30558.0,30558,30558,2020,12,1,1,1,1,1,0,0.0,0,0,1,1,1,1,0
2522,18,36.0,1.0,13,1,1621026,90057.0,90057,90057,2013,4,2,5,5,5,5,82335750,4574208.333333333,0,33747720,4,1,4,3,0
2525,5,23.0,1.0,16,0,91120,18224.0,18224,18224,2020,3,1,1,1,1,1,1875360,375072.0,0,732040,3,1,1,3,1
2527,10,25.0,0.0,5,0,162060,16206.0,16206,16206,2019,10,1,1,1,1,1,1250030,125003.0,0,1000000,2,1,2,1,1
2528,3,45.0,1.0,24,1,112563,37521.0,37521,37521,2018,12,2,2,2,2,2,200770,66923.33333333333,0,100620,1,1,1,1,1
2529,7,41.0,0.0,27,0,222712,31816.0,31816,31816,2019,7,1,1,1,1,1,751070,107295.71428571429,0,250000,2,1,1,1,1
2530,15,29.0,1.0,29,1,2061750,137450.0,137450,137450,2015,8,3,4,4,4,4,8154580,543638.6666666666,0,4304720,2,1,2,2,1
2532,4,39.0,0.0,20,2,360360,90090.0,90090,90090,2020,6,2,2,2,2,2,1892760,473190.0,0,1002460,2,2,2,2,1
2533,14,33.0,0.0,5,0,643902,45993.0,45993,45993,2019,9,1,1,1,1,1,7242600,517328.5714285714,0,1586320,3,1,3,3,0
2535,4,32.0,0.0,23,1,190712,47678.0,47678,47678,2019,11,1,1,1,1,1,393770,98442.5,0,393770,1,1,1,1,0
2536,3,39.0,1.0,13,2,116118,38706.0,38706,38706,2018,10,2,2,2,2,2,101840,33946.666666666664,0,101840,1,1,1,1,1
2537,4,36.0,1.0,20,0,301376,75344.0,75344,75344,2020,9,2,2,2,2,2,412310,103077.5,0,208780,1,1,1,1,0
2539,6,30.0,1.0,15,0,222234,37039.0,37039,37039,2019,1,2,2,2,2,2,1255430,209238.33333333334,0,575690,3,1,1,3,1
2540,3,34.0,0.0,19,0,44328,14776.0,14776,14776,2019,12,1,1,1,1,1,155280,51760.0,0,155280,1,1,1,1,0
2541,21,32.0,1.0,27,0,1435476,68356.0,68356,68356,2016,4,1,4,4,4,4,32186820,1532705.7142857143,0,8253490,4,1,2,4,0
2543,18,29.0,0.0,20,0,997994,55444.11111111111,59662,54239,2018,6,1,3,2,3,3,21030220,1168345.5555555555,0,3785570,4,2,3,3,0
2544,4,32.0,0.0,22,0,270668,67667.0,67667,67667,2019,7,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
2545,20,45.0,0.0,22,0,897680,44884.0,44884,44884,2018,5,1,2,2,2,2,9747380,487369.0,0,2802430,3,1,3,1,1
2546,21,36.0,0.0,10,2,1486254,70774.0,70774,70774,2018,8,2,2,2,2,2,20604740,981178.0952380953,0,3568340,4,1,1,3,0
2547,14,38.0,0.0,19,0,1083586,77399.0,77399,77399,2018,6,1,2,2,2,2,7826590,559042.1428571428,0,2000000,4,1,2,4,0
2549,5,31.0,1.0,17,0,172845,34569.0,34569,34569,2019,12,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
2550,1,35.0,0.0,14,1,78009,78009.0,78009,78009,2020,11,3,3,3,3,3,0,0.0,0,0,1,1,1,1,0
2551,18,41.0,0.0,23,1,1058382,58799.0,58799,58799,2018,5,1,1,1,1,1,9615740,534207.7777777778,0,1615160,4,2,2,2,0
2552,18,35.0,1.0,24,1,817452,45414.0,45414,45414,2018,12,1,1,1,1,1,7740280,430015.55555555556,0,1941510,4,2,2,3,0
2553,2,33.0,1.0,26,1,108038,54019.0,54019,54019,2020,8,3,3,3,3,3,231840,115920.0,0,231840,1,1,1,1,1
2554,2,38.0,0.0,14,0,46332,23166.0,23166,23166,2017,7,1,1,1,1,1,1371720,685860.0,0,1371720,3,3,3,3,1
2555,14,39.0,1.0,13,0,1625078,116077.0,116077,116077,2014,12,2,4,4,4,4,23715990,1693999.2857142857,156790,10812140,4,1,3,1,0
2556,5,25.0,0.0,7,2,320840,64168.0,64168,64168,2019,6,2,2,2,2,2,700000,140000.0,0,500000,2,1,2,1,1
2558,10,37.0,0.0,19,1,299620,29962.0,29962,29962,2018,5,1,1,1,1,1,3946390,394639.0,0,1017240,3,1,3,3,1
2560,10,30.0,0.0,22,2,473010,47301.0,47301,47301,2017,11,1,2,2,2,2,3441850,344185.0,0,907820,2,1,2,2,1
2561,20,43.0,1.0,24,2,1637080,81854.0,81854,81854,2015,5,1,3,3,3,3,23537360,1176868.0,0,4958200,4,2,4,3,0
2562,8,32.0,0.0,22,0,1028160,128520.0,128520,128520,2019,9,3,3,3,3,3,1090260,136282.5,0,491000,1,1,1,1,1
2563,11,39.0,0.0,20,0,592680,53880.0,53880,53880,2015,8,1,1,1,1,1,6292270,572024.5454545454,0,2016920,4,1,2,4,1
2565,3,29.0,0.0,15,0,249645,83215.0,83215,83215,2020,9,3,3,3,3,3,1476940,492313.3333333333,150870,747060,2,2,2,2,0
2566,5,24.0,0.0,18,1,321995,64399.0,64399,64399,2020,8,2,2,2,2,2,903300,180660.0,0,721420,2,1,1,2,0
2567,18,49.0,1.0,9,2,2287661,127092.27777777778,135231,123962,2018,6,1,4,3,4,3,20732410,1151800.5555555555,109370,2721780,4,2,2,4,0
2568,19,32.0,0.0,28,0,1582662,83298.0,83298,83298,2014,12,2,4,4,4,4,15439920,812627.3684210526,0,3139180,3,1,1,1,0
2569,8,27.0,1.0,10,2,454128,56766.0,56766,56766,2020,4,2,2,2,2,2,1420720,177590.0,0,484140,2,1,1,2,0
2570,1,23.0,0.0,9,2,26766,26766.0,26766,26766,2019,12,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
2571,1,34.0,0.0,27,1,71878,71878.0,71878,71878,2020,11,3,3,3,3,3,0,0.0,0,0,1,1,1,1,0
2572,15,46.0,1.0,5,0,989850,65990.0,65990,65990,2016,7,1,2,2,2,2,5316240,354416.0,0,1359990,2,1,1,2,0
2573,4,38.0,1.0,26,0,209284,52321.0,52321,52321,2020,7,1,1,1,1,1,166320,41580.0,0,166320,1,1,1,1,1
2574,2,23.0,0.0,8,0,84118,42059.0,42059,42059,2019,1,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
2576,17,30.0,0.0,25,1,1375419,80907.0,80907,80907,2015,8,2,2,2,2,2,11862580,697798.8235294118,145500,2770900,4,2,3,4,0
2577,3,28.0,0.0,13,1,150423,50141.0,50141,50141,2020,4,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
2578,2,25.0,1.0,3,2,74092,37046.0,37046,37046,2020,7,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
2579,3,46.0,0.0,23,1,150978,50326.0,50326,50326,2019,1,2,2,2,2,2,3507640,1169213.3333333333,0,3507640,3,1,1,3,1
2581,8,42.0,1.0,29,1,235696,29462.0,29462,29462,2019,7,1,1,1,1,1,2174410,271801.25,0,616880,2,1,1,2,0
2582,19,45.0,0.0,16,0,357181,18799.0,18799,18799,2015,8,1,1,1,1,1,10262580,540135.7894736842,0,2069380,3,2,2,3,0
2585,5,26.0,0.0,4,0,123380,24676.0,24676,24676,2020,5,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
2586,4,31.0,1.0,4,1,83932,20983.0,20983,20983,2018,10,1,1,1,1,1,1184840,296210.0,117020,454780,2,1,2,2,0
2587,4,35.0,0.0,7,2,215608,53902.0,53902,53902,2020,7,2,2,2,2,2,1211230,302807.5,0,1211230,3,1,1,1,0
2588,3,31.0,1.0,28,1,55407,18469.0,18469,18469,2020,2,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
2589,8,34.0,1.0,23,2,417776,52222.0,52222,52222,2019,6,1,1,1,1,1,1757040,219630.0,0,585710,2,1,1,1,1
2590,2,28.0,0.0,11,0,107108,53554.0,53554,53554,2020,5,2,2,2,2,2,0,0.0,0,0,1,1,1,1,0
2592,4,36.0,0.0,20,2,85456,21364.0,21364,21364,2018,6,1,1,1,1,1,250000,62500.0,0,250000,1,1,1,1,1
2593,17,35.0,0.0,3,0,1305685,76805.0,76805,76805,2016,4,1,3,3,3,3,14197400,835141.1764705882,0,2837820,3,1,3,3,0
2594,20,34.0,0.0,21,1,2631360,131568.0,131568,131568,2015,7,1,4,4,4,4,20556210,1027810.5,114960,3013160,2,2,2,2,0
2595,6,36.0,1.0,18,0,669600,111600.0,111600,111600,2015,11,2,4,4,4,4,3167280,527880.0,100390,934920,2,1,2,1,1
2596,10,33.0,0.0,20,2,690030,69003.0,69003,69003,2019,9,3,3,3,3,3,8313160,831316.0,0,1693640,4,1,3,2,0
2597,17,35.0,1.0,3,2,1449318,85254.0,85254,85254,2016,8,1,2,2,2,2,10003920,588465.8823529412,0,1311340,3,2,3,2,0
2598,3,36.0,1.0,20,2,308466,102822.0,102822,102822,2019,9,3,3,3,3,3,0,0.0,0,0,1,1,1,1,1
2599,5,26.0,0.0,7,1,165290,33058.0,33058,33058,2018,12,1,1,1,1,1,2367860,473572.0,0,1499000,3,2,3,2,1
2600,7,42.0,1.0,14,0,185220,26460.0,26460,26460,2015,5,2,2,2,2,2,3146070,449438.5714285714,0,2249010,3,1,3,3,1
2601,2,37.0,0.0,4,0,35132,17566.0,17566,17566,2019,6,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
2602,7,25.0,0.0,24,0,108374,15482.0,15482,15482,2019,1,1,1,1,1,1,1308570,186938.57142857142,0,523600,2,1,1,2,1
2603,4,37.0,1.0,5,2,200632,50158.0,50158,50158,2019,10,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
2604,3,39.0,1.0,2,2,332487,110829.0,110829,110829,2013,7,2,3,3,3,3,689590,229863.33333333334,0,364670,1,1,1,1,0
2605,2,41.0,0.0,8,1,198600,99300.0,99300,99300,2020,3,3,3,3,3,3,0,0.0,0,0,1,1,1,1,1
2606,1,24.0,0.0,8,0,21993,21993.0,21993,21993,2018,6,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
